id_plot_year,id_plot,plot_size,date_surveyed,accepted_name,abundance
NWS_13_2015,NWS_13,25,2015-09-14,Berteroa incana,NA
NWS_13_2015,NWS_13,25,2015-09-14,Bromus kalmii,NA
NWS_13_2015,NWS_13,25,2015-09-14,Chenopodium album,NA
NWS_13_2015,NWS_13,25,2015-09-14,Desmodium illinoense,NA
NWS_13_2015,NWS_13,25,2015-09-14,Panicum virgatum,NA
NWS_13_2016,NWS_13,1,2016-08-31,Bouteloua curtipendula,6
NWS_13_2016,NWS_13,1,2016-08-31,Centaurea stoebe,9
NWS_13_2016,NWS_13,1,2016-08-31,Schizachyrium scoparium,5
NWS_13_2016,NWS_13,25,2016-08-31,Berteroa incana,NA
NWS_13_2016,NWS_13,25,2016-08-31,Bromus inermis,NA
NWS_13_2016,NWS_13,25,2016-08-31,Monarda punctata,NA
NWS_13_2016,NWS_13,25,2016-08-31,Panicum virgatum,NA
NWS_13_2016,NWS_13,25,2016-08-31,Silene vulgaris,NA
NWS_13_2016,NWS_13,25,2016-08-31,Sporobolus cryptandrus,NA
NWS_13_2016,NWS_13,25,2016-08-31,Stellaria media,NA
NWS_13_2016,NWS_13,25,2016-08-31,Trifolium arvense,NA
NWS_13_2017,NWS_13,1,2017-08-22,Bouteloua curtipendula,10
NWS_13_2017,NWS_13,1,2017-08-22,Centaurea stoebe,2
NWS_13_2017,NWS_13,1,2017-08-22,Elymus repens,0.1
NWS_13_2017,NWS_13,1,2017-08-22,Poa pratensis,0.7
NWS_13_2017,NWS_13,1,2017-08-22,Schizachyrium scoparium,20
NWS_13_2017,NWS_13,1,2017-08-22,Silene vulgaris,0.2
NWS_13_2017,NWS_13,1,2017-08-22,Sporobolus cryptandrus,2
NWS_13_2017,NWS_13,25,2017-08-22,Berteroa incana,NA
NWS_13_2017,NWS_13,25,2017-08-22,Bromus inermis,NA
NWS_13_2017,NWS_13,25,2017-08-22,Elymus canadensis,NA
NWS_13_2017,NWS_13,25,2017-08-22,Panicum virgatum,NA
NWS_13_2017,NWS_13,25,2017-08-22,Trifolium arvense,NA
NWS_13_2018,NWS_13,1,2018-07-31,Bouteloua curtipendula,1
NWS_13_2018,NWS_13,1,2018-07-31,Bromus inermis,4
NWS_13_2018,NWS_13,1,2018-07-31,Bromus tectorum,0.3
NWS_13_2018,NWS_13,1,2018-07-31,Centaurea stoebe,2
NWS_13_2018,NWS_13,1,2018-07-31,Panicum virgatum,3
NWS_13_2018,NWS_13,1,2018-07-31,Schizachyrium scoparium,65
NWS_13_2018,NWS_13,1,2018-07-31,Silene vulgaris,3
NWS_13_2018,NWS_13,25,2018-07-31,Andropogon gerardii,NA
NWS_13_2018,NWS_13,25,2018-07-31,Berteroa incana,NA
NWS_13_2018,NWS_13,25,2018-07-31,Elymus repens,NA
NWS_13_2018,NWS_13,25,2018-07-31,Monarda punctata,NA
NWS_13_2018,NWS_13,25,2018-07-31,Poaceae,NA
NWS_13_2018,NWS_13,25,2018-07-31,Sorghastrum nutans,NA
NWS_13_2018,NWS_13,25,2018-07-31,Sporobolus cryptandrus,NA
NWS_14_2014,NWS_14,seeded,2014-09-01,Asclepias syriaca,0.27
NWS_14_2014,NWS_14,seeded,2014-09-01,Asclepias tuberosa,0.26
NWS_14_2014,NWS_14,seeded,2014-09-01,Baptisia alba var. macrophylla,0.26
NWS_14_2014,NWS_14,seeded,2014-09-01,Chamaecrista fasciculata,0.27
NWS_14_2014,NWS_14,seeded,2014-09-01,Cistus lasianthus subsp. alyssoides,0.27
NWS_14_2014,NWS_14,seeded,2014-09-01,Coreopsis lanceolata,0.27
NWS_14_2014,NWS_14,seeded,2014-09-01,Dalea purpurea,0.28
NWS_14_2014,NWS_14,seeded,2014-09-01,Desmodium illinoense,0.27
NWS_14_2014,NWS_14,seeded,2014-09-01,Drymocallis arguta,0.28
NWS_14_2014,NWS_14,seeded,2014-09-01,Echinacea purpurea,0.27
NWS_14_2014,NWS_14,seeded,2014-09-01,Eryngium yuccifolium,0.39
NWS_14_2014,NWS_14,seeded,2014-09-01,Lespedeza capitata,0.27
NWS_14_2014,NWS_14,seeded,2014-09-01,Lespedeza virginica,0.28
NWS_14_2014,NWS_14,seeded,2014-09-01,Liatris cylindracea,0.42
NWS_14_2014,NWS_14,seeded,2014-09-01,Lupinus perennis,0.26
NWS_14_2014,NWS_14,seeded,2014-09-01,Monarda fistulosa,0.27
NWS_14_2014,NWS_14,seeded,2014-09-01,Monarda punctata,0.27
NWS_14_2014,NWS_14,seeded,2014-09-01,Penstemon digitalis,0.27
NWS_14_2014,NWS_14,seeded,2014-09-01,Penstemon hirsutus,0.36
NWS_14_2014,NWS_14,seeded,2014-09-01,Ratibida pinnata,0.26
NWS_14_2014,NWS_14,seeded,2014-09-01,Rudbeckia hirta,0.3
NWS_14_2014,NWS_14,seeded,2014-09-01,Silphium terebinthinaceum,0.28
NWS_14_2014,NWS_14,seeded,2014-09-01,Solidago juncea,0.28
NWS_14_2014,NWS_14,seeded,2014-09-01,Solidago nemoralis,0.34
NWS_14_2014,NWS_14,seeded,2014-09-01,Solidago rigida,0.35
NWS_14_2014,NWS_14,seeded,2014-09-01,Solidago speciosa,0.34
NWS_14_2014,NWS_14,seeded,2014-09-01,Symphyotrichum ericoides,0.3
NWS_14_2014,NWS_14,seeded,2014-09-01,Symphyotrichum laeve,0.29
NWS_14_2014,NWS_14,seeded,2014-09-01,Symphyotrichum oolentangiense,0.48
NWS_14_2014,NWS_14,seeded,2014-09-01,Symphyotrichum undulatum,0.32
NWS_14_2014,NWS_14,seeded,2014-09-01,Tradescantia ohiensis,0.28
NWS_14_2014,NWS_14,seeded,2014-09-01,Verbena stricta,0.27
NWS_14_2014,NWS_14,seeded,2014-09-01,Zizia aptera,0.28
NWS_14_2015,NWS_14,1,2015-09-14,Asteraceae,0.5
NWS_14_2015,NWS_14,1,2015-09-14,Bromus inermis,66
NWS_14_2015,NWS_14,1,2015-09-14,Chenopodium album,0.1
NWS_14_2015,NWS_14,1,2015-09-14,Drymocallis arguta,1
NWS_14_2015,NWS_14,1,2015-09-14,Medicago lupulina,1
NWS_14_2015,NWS_14,1,2015-09-14,Penstemon digitalis,0.1
NWS_14_2015,NWS_14,1,2015-09-14,Penstemon hirsutus,0.2
NWS_14_2015,NWS_14,1,2015-09-14,Silene latifolia,6
NWS_14_2015,NWS_14,1,2015-09-14,Stellaria media,0.5
NWS_14_2015,NWS_14,25,2015-09-14,Amaranthus,NA
NWS_14_2015,NWS_14,25,2015-09-14,Berteroa incana,NA
NWS_14_2015,NWS_14,25,2015-09-14,Bouteloua curtipendula,NA
NWS_14_2015,NWS_14,25,2015-09-14,Centaurea stoebe,NA
NWS_14_2015,NWS_14,25,2015-09-14,Digitaria,NA
NWS_14_2015,NWS_14,25,2015-09-14,Elymus repens,NA
NWS_14_2015,NWS_14,25,2015-09-14,Fagopyrum esculentum,NA
NWS_14_2015,NWS_14,25,2015-09-14,Hypericum perforatum,NA
NWS_14_2015,NWS_14,25,2015-09-14,Panicum capillare,NA
NWS_14_2015,NWS_14,25,2015-09-14,Ratibida pinnata,NA
NWS_14_2015,NWS_14,25,2015-09-14,Rudbeckia hirta,NA
NWS_14_2015,NWS_14,25,2015-09-14,Verbascum thapsus,NA
NWS_14_2016,NWS_14,1,2016-08-31,Bromus inermis,13
NWS_14_2016,NWS_14,1,2016-08-31,Centaurea stoebe,4
NWS_14_2016,NWS_14,1,2016-08-31,Monarda punctata,1
NWS_14_2016,NWS_14,1,2016-08-31,Silene vulgaris,18
NWS_14_2016,NWS_14,25,2016-08-31,Berteroa incana,NA
NWS_14_2016,NWS_14,25,2016-08-31,Bouteloua curtipendula,NA
NWS_14_2016,NWS_14,25,2016-08-31,Drymocallis arguta,NA
NWS_14_2016,NWS_14,25,2016-08-31,Hypericum perforatum,NA
NWS_14_2016,NWS_14,25,2016-08-31,Ratibida pinnata,NA
NWS_14_2016,NWS_14,25,2016-08-31,Schizachyrium scoparium,NA
NWS_14_2016,NWS_14,25,2016-08-31,Solidago rigida,NA
NWS_14_2016,NWS_14,25,2016-08-31,Trifolium arvense,NA
NWS_14_2016,NWS_14,25,2016-08-31,Verbascum thapsus,NA
NWS_14_2017,NWS_14,1,2017-08-22,Bromus inermis,32
NWS_14_2017,NWS_14,1,2017-08-22,Centaurea stoebe,3
NWS_14_2017,NWS_14,1,2017-08-22,Drymocallis arguta,0.3
NWS_14_2017,NWS_14,1,2017-08-22,Monarda punctata,2
NWS_14_2017,NWS_14,1,2017-08-22,Schizachyrium scoparium,12
NWS_14_2017,NWS_14,1,2017-08-22,Silene vulgaris,5
NWS_14_2017,NWS_14,1,2017-08-22,Symphyotrichum laeve,1
NWS_14_2017,NWS_14,25,2017-08-22,Berteroa incana,NA
NWS_14_2017,NWS_14,25,2017-08-22,Bouteloua curtipendula,NA
NWS_14_2017,NWS_14,25,2017-08-22,Elymus canadensis,NA
NWS_14_2017,NWS_14,25,2017-08-22,Hypericum perforatum,NA
NWS_14_2017,NWS_14,25,2017-08-22,Paspalum setaceum,NA
NWS_14_2017,NWS_14,25,2017-08-22,Penstemon digitalis,NA
NWS_14_2017,NWS_14,25,2017-08-22,Poa pratensis,NA
NWS_14_2017,NWS_14,25,2017-08-22,Ratibida pinnata,NA
NWS_14_2017,NWS_14,25,2017-08-22,Solidago rigida,NA
NWS_14_2017,NWS_14,25,2017-08-22,Symphyotrichum ericoides,NA
NWS_14_2017,NWS_14,25,2017-08-22,Trifolium arvense,NA
NWS_14_2018,NWS_14,1,2018-07-31,Bouteloua curtipendula,8
NWS_14_2018,NWS_14,1,2018-07-31,Bromus inermis,20
NWS_14_2018,NWS_14,1,2018-07-31,Centaurea stoebe,1
NWS_14_2018,NWS_14,1,2018-07-31,Drymocallis arguta,4
NWS_14_2018,NWS_14,1,2018-07-31,Poaceae,0.5
NWS_14_2018,NWS_14,1,2018-07-31,Schizachyrium scoparium,25
NWS_14_2018,NWS_14,1,2018-07-31,Silene vulgaris,15
NWS_14_2018,NWS_14,1,2018-07-31,Solidago rigida,3
NWS_14_2018,NWS_14,25,2018-07-31,Hypericum perforatum,NA
NWS_14_2018,NWS_14,25,2018-07-31,Paspalum setaceum,NA
NWS_14_2018,NWS_14,25,2018-07-31,Penstemon digitalis,NA
NWS_14_2018,NWS_14,25,2018-07-31,Ratibida pinnata,NA
NWS_14_2018,NWS_14,25,2018-07-31,Sorghastrum nutans,NA
NWS_14_2018,NWS_14,25,2018-07-31,Trifolium arvense,NA
NWS_15_2014,NWS_15,seeded,2014-09-01,Asclepias syriaca,0.27
NWS_15_2014,NWS_15,seeded,2014-09-01,Asclepias tuberosa,0.26
NWS_15_2014,NWS_15,seeded,2014-09-01,Baptisia alba var. macrophylla,0.26
NWS_15_2014,NWS_15,seeded,2014-09-01,Chamaecrista fasciculata,0.27
NWS_15_2014,NWS_15,seeded,2014-09-01,Cistus lasianthus subsp. alyssoides,0.27
NWS_15_2014,NWS_15,seeded,2014-09-01,Coreopsis lanceolata,0.27
NWS_15_2014,NWS_15,seeded,2014-09-01,Dalea purpurea,0.28
NWS_15_2014,NWS_15,seeded,2014-09-01,Desmodium illinoense,0.27
NWS_15_2014,NWS_15,seeded,2014-09-01,Drymocallis arguta,0.28
NWS_15_2014,NWS_15,seeded,2014-09-01,Echinacea purpurea,0.27
NWS_15_2014,NWS_15,seeded,2014-09-01,Eryngium yuccifolium,0.39
NWS_15_2014,NWS_15,seeded,2014-09-01,Lespedeza capitata,0.27
NWS_15_2014,NWS_15,seeded,2014-09-01,Lespedeza virginica,0.28
NWS_15_2014,NWS_15,seeded,2014-09-01,Liatris cylindracea,0.42
NWS_15_2014,NWS_15,seeded,2014-09-01,Lupinus perennis,0.26
NWS_15_2014,NWS_15,seeded,2014-09-01,Monarda fistulosa,0.27
NWS_15_2014,NWS_15,seeded,2014-09-01,Monarda punctata,0.27
NWS_15_2014,NWS_15,seeded,2014-09-01,Penstemon digitalis,0.27
NWS_15_2014,NWS_15,seeded,2014-09-01,Penstemon hirsutus,0.36
NWS_15_2014,NWS_15,seeded,2014-09-01,Ratibida pinnata,0.26
NWS_15_2014,NWS_15,seeded,2014-09-01,Rudbeckia hirta,0.3
NWS_15_2014,NWS_15,seeded,2014-09-01,Silphium terebinthinaceum,0.28
NWS_15_2014,NWS_15,seeded,2014-09-01,Solidago juncea,0.28
NWS_15_2014,NWS_15,seeded,2014-09-01,Solidago nemoralis,0.34
NWS_15_2014,NWS_15,seeded,2014-09-01,Solidago rigida,0.35
NWS_15_2014,NWS_15,seeded,2014-09-01,Solidago speciosa,0.34
NWS_15_2014,NWS_15,seeded,2014-09-01,Symphyotrichum ericoides,0.3
NWS_15_2014,NWS_15,seeded,2014-09-01,Symphyotrichum laeve,0.29
NWS_15_2014,NWS_15,seeded,2014-09-01,Symphyotrichum oolentangiense,0.48
NWS_15_2014,NWS_15,seeded,2014-09-01,Symphyotrichum undulatum,0.32
NWS_15_2014,NWS_15,seeded,2014-09-01,Tradescantia ohiensis,0.28
NWS_15_2014,NWS_15,seeded,2014-09-01,Verbena stricta,0.27
NWS_15_2014,NWS_15,seeded,2014-09-01,Zizia aptera,0.28
NWS_15_2015,NWS_15,1,2015-09-14,Berteroa incana,1
NWS_15_2015,NWS_15,1,2015-09-14,Bouteloua curtipendula,0.6
NWS_15_2015,NWS_15,1,2015-09-14,Bromus inermis,35
NWS_15_2015,NWS_15,1,2015-09-14,Centaurea stoebe,4
NWS_15_2015,NWS_15,1,2015-09-14,Chenopodium album,1
NWS_15_2015,NWS_15,1,2015-09-14,Digitaria,4
NWS_15_2015,NWS_15,1,2015-09-14,Schizachyrium scoparium,2
NWS_15_2015,NWS_15,1,2015-09-14,Silene vulgaris,2
NWS_15_2015,NWS_15,1,2015-09-14,Sporobolus cryptandrus,9
NWS_15_2015,NWS_15,1,2015-09-14,Stellaria media,0.03
NWS_15_2015,NWS_15,25,2015-09-14,Bromus kalmii,NA
NWS_15_2015,NWS_15,25,2015-09-14,Elymus canadensis,NA
NWS_15_2015,NWS_15,25,2015-09-14,Hypericum perforatum,NA
NWS_15_2015,NWS_15,25,2015-09-14,Panicum capillare,NA
NWS_15_2016,NWS_15,1,2016-08-31,Berteroa incana,0.1
NWS_15_2016,NWS_15,1,2016-08-31,Bromus inermis,8
NWS_15_2016,NWS_15,1,2016-08-31,Centaurea stoebe,6
NWS_15_2016,NWS_15,1,2016-08-31,Schizachyrium scoparium,5
NWS_15_2016,NWS_15,1,2016-08-31,Silene vulgaris,4
NWS_15_2016,NWS_15,1,2016-08-31,Sporobolus cryptandrus,2
NWS_15_2016,NWS_15,1,2016-08-31,Stellaria media,1
NWS_15_2016,NWS_15,25,2016-08-31,Bouteloua curtipendula,NA
NWS_15_2016,NWS_15,25,2016-08-31,Monarda punctata,NA
NWS_15_2016,NWS_15,25,2016-08-31,Trifolium arvense,NA
NWS_15_2017,NWS_15,1,2017-08-22,Berteroa incana,0.01
NWS_15_2017,NWS_15,1,2017-08-22,Bouteloua curtipendula,20
NWS_15_2017,NWS_15,1,2017-08-22,Bromus inermis,4
NWS_15_2017,NWS_15,1,2017-08-22,Centaurea stoebe,10
NWS_15_2017,NWS_15,1,2017-08-22,Schizachyrium scoparium,22
NWS_15_2017,NWS_15,1,2017-08-22,Silene vulgaris,2
NWS_15_2017,NWS_15,1,2017-08-22,Trifolium arvense,0.05
NWS_15_2017,NWS_15,25,2017-08-22,Andropogon gerardii,NA
NWS_15_2017,NWS_15,25,2017-08-22,Elymus canadensis,NA
NWS_15_2017,NWS_15,25,2017-08-22,Monarda punctata,NA
NWS_15_2017,NWS_15,25,2017-08-22,Poa pratensis,NA
NWS_15_2018,NWS_15,1,2018-07-31,Bouteloua curtipendula,6
NWS_15_2018,NWS_15,1,2018-07-31,Bromus inermis,2
NWS_15_2018,NWS_15,1,2018-07-31,Centaurea stoebe,0.5
NWS_15_2018,NWS_15,1,2018-07-31,Schizachyrium scoparium,35
NWS_15_2018,NWS_15,1,2018-07-31,Silene vulgaris,30
NWS_15_2018,NWS_15,25,2018-07-31,Berteroa incana,NA
NWS_15_2018,NWS_15,25,2018-07-31,Hypericum perforatum,NA
NWS_15_2018,NWS_15,25,2018-07-31,Monarda punctata,NA
NWS_15_2018,NWS_15,25,2018-07-31,Panicum virgatum,NA
NWS_15_2018,NWS_15,25,2018-07-31,Sorghastrum nutans,NA
NWS_15_2018,NWS_15,25,2018-07-31,Sporobolus cryptandrus,NA
NWS_15_2018,NWS_15,25,2018-07-31,Trifolium arvense,NA
NWS_16_2014,NWS_16,seeded,2014-09-01,Coreopsis lanceolata,1.49
NWS_16_2014,NWS_16,seeded,2014-09-01,Dalea purpurea,1.52
NWS_16_2014,NWS_16,seeded,2014-09-01,Echinacea purpurea,1.49
NWS_16_2014,NWS_16,seeded,2014-09-01,Eryngium yuccifolium,2.15
NWS_16_2014,NWS_16,seeded,2014-09-01,Ratibida pinnata,1.45
NWS_16_2014,NWS_16,seeded,2014-09-01,Symphyotrichum undulatum,1.76
NWS_16_2015,NWS_16,1,2015-09-14,Centaurea stoebe,18
NWS_16_2015,NWS_16,1,2015-09-14,Elymus canadensis,3
NWS_16_2015,NWS_16,1,2015-09-14,Panicum capillare,1
NWS_16_2015,NWS_16,1,2015-09-14,Sporobolus cryptandrus,10
NWS_16_2015,NWS_16,1,2015-09-14,Stellaria media,0.05
NWS_16_2015,NWS_16,25,2015-09-14,Bromus kalmii,NA
NWS_16_2015,NWS_16,25,2015-09-14,Digitaria,NA
NWS_16_2015,NWS_16,25,2015-09-14,Elymus repens,NA
NWS_16_2015,NWS_16,25,2015-09-14,Schizachyrium scoparium,NA
NWS_16_2015,NWS_16,25,2015-09-14,Silene latifolia,NA
NWS_16_2015,NWS_16,25,2015-09-14,Verbascum thapsus,NA
NWS_16_2016,NWS_16,1,2016-08-31,Bouteloua curtipendula,4
NWS_16_2016,NWS_16,1,2016-08-31,Centaurea stoebe,4
NWS_16_2016,NWS_16,1,2016-08-31,Schizachyrium scoparium,3
NWS_16_2016,NWS_16,1,2016-08-31,Sporobolus cryptandrus,8
NWS_16_2016,NWS_16,1,2016-08-31,Stellaria media,1
NWS_16_2016,NWS_16,25,2016-08-31,Bromus inermis,NA
NWS_16_2016,NWS_16,25,2016-08-31,Oenothera biennis,NA
NWS_16_2016,NWS_16,25,2016-08-31,Verbascum thapsus,NA
NWS_16_2017,NWS_16,1,2017-08-22,Bouteloua curtipendula,4
NWS_16_2017,NWS_16,1,2017-08-22,Centaurea stoebe,15
NWS_16_2017,NWS_16,1,2017-08-22,Poa pratensis,1
NWS_16_2017,NWS_16,1,2017-08-22,Schizachyrium scoparium,4
NWS_16_2017,NWS_16,1,2017-08-22,Silene vulgaris,0.5
NWS_16_2017,NWS_16,1,2017-08-22,Sporobolus cryptandrus,4
NWS_16_2017,NWS_16,25,2017-08-22,Berteroa incana,NA
NWS_16_2017,NWS_16,25,2017-08-22,Bromus inermis,NA
NWS_16_2017,NWS_16,25,2017-08-22,Elymus canadensis,NA
NWS_16_2017,NWS_16,25,2017-08-22,Koeleria macrantha,NA
NWS_16_2017,NWS_16,25,2017-08-22,Panicum virgatum,NA
NWS_16_2018,NWS_16,1,2018-07-31,Bouteloua curtipendula,3
NWS_16_2018,NWS_16,1,2018-07-31,Centaurea stoebe,1
NWS_16_2018,NWS_16,1,2018-07-31,Dalea purpurea,0.1
NWS_16_2018,NWS_16,1,2018-07-31,Koeleria macrantha,0.5
NWS_16_2018,NWS_16,1,2018-07-31,Oenothera biennis,0.3
NWS_16_2018,NWS_16,1,2018-07-31,Poaceae,2
NWS_16_2018,NWS_16,1,2018-07-31,Schizachyrium scoparium,20
NWS_16_2018,NWS_16,1,2018-07-31,Silene vulgaris,6
NWS_16_2018,NWS_16,1,2018-07-31,Sporobolus cryptandrus,6
NWS_16_2018,NWS_16,25,2018-07-31,Berteroa incana,NA
NWS_16_2018,NWS_16,25,2018-07-31,Elymus canadensis,NA
NWS_16_2018,NWS_16,25,2018-07-31,Elymus repens,NA
NWS_16_2018,NWS_16,25,2018-07-31,Panicum virgatum,NA
NWS_16_2018,NWS_16,25,2018-07-31,Sorghastrum nutans,NA
NWS_17_2014,NWS_17,seeded,2014-09-01,Asclepias syriaca,0.49
NWS_17_2014,NWS_17,seeded,2014-09-01,Asclepias tuberosa,0.48
NWS_17_2014,NWS_17,seeded,2014-09-01,Chamaecrista fasciculata,0.5
NWS_17_2014,NWS_17,seeded,2014-09-01,Coreopsis lanceolata,0.5
NWS_17_2014,NWS_17,seeded,2014-09-01,Dalea purpurea,0.51
NWS_17_2014,NWS_17,seeded,2014-09-01,Drymocallis arguta,0.51
NWS_17_2014,NWS_17,seeded,2014-09-01,Echinacea purpurea,0.5
NWS_17_2014,NWS_17,seeded,2014-09-01,Eryngium yuccifolium,0.72
NWS_17_2014,NWS_17,seeded,2014-09-01,Lespedeza capitata,0.49
NWS_17_2014,NWS_17,seeded,2014-09-01,Lespedeza virginica,0.52
NWS_17_2014,NWS_17,seeded,2014-09-01,Monarda fistulosa,0.49
NWS_17_2014,NWS_17,seeded,2014-09-01,Penstemon digitalis,0.5
NWS_17_2014,NWS_17,seeded,2014-09-01,Ratibida pinnata,0.48
NWS_17_2014,NWS_17,seeded,2014-09-01,Rudbeckia hirta,0.54
NWS_17_2014,NWS_17,seeded,2014-09-01,Silphium terebinthinaceum,0.52
NWS_17_2014,NWS_17,seeded,2014-09-01,Solidago rigida,0.64
NWS_17_2014,NWS_17,seeded,2014-09-01,Symphyotrichum undulatum,0.59
NWS_17_2014,NWS_17,seeded,2014-09-01,Verbena stricta,0.49
NWS_17_2015,NWS_17,1,2015-09-14,Bouteloua curtipendula,1
NWS_17_2015,NWS_17,1,2015-09-14,Bromus inermis,4
NWS_17_2015,NWS_17,1,2015-09-14,Centaurea stoebe,20
NWS_17_2015,NWS_17,1,2015-09-14,Dalea purpurea,0.1
NWS_17_2015,NWS_17,1,2015-09-14,Schizachyrium scoparium,0.6
NWS_17_2015,NWS_17,1,2015-09-14,Sporobolus cryptandrus,15
NWS_17_2015,NWS_17,1,2015-09-14,Stellaria media,1
NWS_17_2015,NWS_17,25,2015-09-14,Bromus kalmii,NA
NWS_17_2015,NWS_17,25,2015-09-14,Chenopodium album,NA
NWS_17_2015,NWS_17,25,2015-09-14,Digitaria,NA
NWS_17_2015,NWS_17,25,2015-09-14,Elymus repens,NA
NWS_17_2015,NWS_17,25,2015-09-14,Lespedeza capitata,NA
NWS_17_2015,NWS_17,25,2015-09-14,Panicum capillare,NA
NWS_17_2015,NWS_17,25,2015-09-14,Silene vulgaris,NA
NWS_17_2015,NWS_17,25,2015-09-14,Taraxacum officinale,NA
NWS_17_2015,NWS_17,25,2015-09-14,Verbascum thapsus,NA
NWS_17_2016,NWS_17,1,2016-08-31,Bouteloua curtipendula,2
NWS_17_2016,NWS_17,1,2016-08-31,Centaurea stoebe,5
NWS_17_2016,NWS_17,1,2016-08-31,Poaceae,1
NWS_17_2016,NWS_17,1,2016-08-31,Schizachyrium scoparium,2
NWS_17_2016,NWS_17,1,2016-08-31,Sporobolus cryptandrus,11
NWS_17_2016,NWS_17,25,2016-08-31,Berteroa incana,NA
NWS_17_2016,NWS_17,25,2016-08-31,Bromus inermis,NA
NWS_17_2016,NWS_17,25,2016-08-31,Panicum capillare,NA
NWS_17_2016,NWS_17,25,2016-08-31,Panicum virgatum,NA
NWS_17_2016,NWS_17,25,2016-08-31,Silene vulgaris,NA
NWS_17_2016,NWS_17,25,2016-08-31,Verbascum thapsus,NA
NWS_17_2017,NWS_17,1,2017-08-22,Bouteloua curtipendula,5
NWS_17_2017,NWS_17,1,2017-08-22,Centaurea stoebe,6
NWS_17_2017,NWS_17,1,2017-08-22,Elymus repens,0.1
NWS_17_2017,NWS_17,1,2017-08-22,Erigeron canadensis,0.1
NWS_17_2017,NWS_17,1,2017-08-22,Poa pratensis,0.1
NWS_17_2017,NWS_17,1,2017-08-22,Schizachyrium scoparium,7
NWS_17_2017,NWS_17,1,2017-08-22,Silene vulgaris,1
NWS_17_2017,NWS_17,1,2017-08-22,Sporobolus cryptandrus,5
NWS_17_2017,NWS_17,25,2017-08-22,Berteroa incana,NA
NWS_17_2017,NWS_17,25,2017-08-22,Bromus inermis,NA
NWS_17_2017,NWS_17,25,2017-08-22,Elymus canadensis,NA
NWS_17_2017,NWS_17,25,2017-08-22,Koeleria macrantha,NA
NWS_17_2017,NWS_17,25,2017-08-22,Panicum virgatum,NA
NWS_17_2018,NWS_17,1,2018-07-31,Berteroa incana,0.5
NWS_17_2018,NWS_17,1,2018-07-31,Bouteloua curtipendula,10
NWS_17_2018,NWS_17,1,2018-07-31,Centaurea stoebe,8
NWS_17_2018,NWS_17,1,2018-07-31,Poaceae,0.3
NWS_17_2018,NWS_17,1,2018-07-31,Schizachyrium scoparium,8
NWS_17_2018,NWS_17,1,2018-07-31,Silene vulgaris,8
NWS_17_2018,NWS_17,1,2018-07-31,Sporobolus cryptandrus,6
NWS_17_2018,NWS_17,25,2018-07-31,Bromus inermis,NA
NWS_17_2018,NWS_17,25,2018-07-31,Elymus repens,NA
NWS_17_2018,NWS_17,25,2018-07-31,Panicum virgatum,NA
NWS_18_2014,NWS_18,seeded,2014-09-01,Asclepias syriaca,0.27
NWS_18_2014,NWS_18,seeded,2014-09-01,Asclepias tuberosa,0.26
NWS_18_2014,NWS_18,seeded,2014-09-01,Baptisia alba var. macrophylla,0.26
NWS_18_2014,NWS_18,seeded,2014-09-01,Chamaecrista fasciculata,0.27
NWS_18_2014,NWS_18,seeded,2014-09-01,Cistus lasianthus subsp. alyssoides,0.27
NWS_18_2014,NWS_18,seeded,2014-09-01,Coreopsis lanceolata,0.27
NWS_18_2014,NWS_18,seeded,2014-09-01,Dalea purpurea,0.28
NWS_18_2014,NWS_18,seeded,2014-09-01,Desmodium illinoense,0.27
NWS_18_2014,NWS_18,seeded,2014-09-01,Drymocallis arguta,0.28
NWS_18_2014,NWS_18,seeded,2014-09-01,Echinacea purpurea,0.27
NWS_18_2014,NWS_18,seeded,2014-09-01,Eryngium yuccifolium,0.39
NWS_18_2014,NWS_18,seeded,2014-09-01,Lespedeza capitata,0.27
NWS_18_2014,NWS_18,seeded,2014-09-01,Lespedeza virginica,0.28
NWS_18_2014,NWS_18,seeded,2014-09-01,Liatris cylindracea,0.42
NWS_18_2014,NWS_18,seeded,2014-09-01,Lupinus perennis,0.26
NWS_18_2014,NWS_18,seeded,2014-09-01,Monarda fistulosa,0.27
NWS_18_2014,NWS_18,seeded,2014-09-01,Monarda punctata,0.27
NWS_18_2014,NWS_18,seeded,2014-09-01,Penstemon digitalis,0.27
NWS_18_2014,NWS_18,seeded,2014-09-01,Penstemon hirsutus,0.36
NWS_18_2014,NWS_18,seeded,2014-09-01,Ratibida pinnata,0.26
NWS_18_2014,NWS_18,seeded,2014-09-01,Rudbeckia hirta,0.3
NWS_18_2014,NWS_18,seeded,2014-09-01,Silphium terebinthinaceum,0.28
NWS_18_2014,NWS_18,seeded,2014-09-01,Solidago juncea,0.28
NWS_18_2014,NWS_18,seeded,2014-09-01,Solidago nemoralis,0.34
NWS_18_2014,NWS_18,seeded,2014-09-01,Solidago rigida,0.35
NWS_18_2014,NWS_18,seeded,2014-09-01,Solidago speciosa,0.34
NWS_18_2014,NWS_18,seeded,2014-09-01,Symphyotrichum ericoides,0.3
NWS_18_2014,NWS_18,seeded,2014-09-01,Symphyotrichum laeve,0.29
NWS_18_2014,NWS_18,seeded,2014-09-01,Symphyotrichum oolentangiense,0.48
NWS_18_2014,NWS_18,seeded,2014-09-01,Symphyotrichum undulatum,0.32
NWS_18_2014,NWS_18,seeded,2014-09-01,Tradescantia ohiensis,0.28
